benchmark_id,benchmark_family,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_condition,status,error_message,throughput_bytes_per_sec,compiled_instruction_count,binary_size_bytes
BM6,Python-like lexer,operational,operational_rb_off,off,B3,gcc,gcc_O2,-O2,uniform,completed,,217149080.06149903,26,49968
BM6,Python-like lexer,operational,operational_rb_off,off,B3,gcc,gcc_O3,-O3,uniform,completed,,276393190.9936072,26,49896
BM6,Python-like lexer,operational,operational_rb_off,off,B3,gcc,gcc_Os,-Os,uniform,completed,,231438370.0033912,19,49928
BM6,Python-like lexer,operational,operational_rb_off,off,B3,clang,clang_O2,-O2,uniform,completed,,5000346153846.153,17,49936
BM6,Python-like lexer,operational,operational_rb_off,off,B3,clang,clang_O3,-O3,uniform,completed,,5306489795918.367,17,49936
BM6,Python-like lexer,operational,operational_rb_off,off,B3,clang,clang_Os,-Os,uniform,completed,,239528493.16608033,17,49936
BM6,Python-like lexer,operational,operational_rb_off,off,B4,gcc,gcc_O2,-O2,uniform,completed,,224179731.4167868,25,49968
BM6,Python-like lexer,operational,operational_rb_off,off,B4,gcc,gcc_O3,-O3,uniform,completed,,274830832.193569,25,49896
BM6,Python-like lexer,operational,operational_rb_off,off,B4,gcc,gcc_Os,-Os,uniform,completed,,213422176.4764304,20,49928
BM6,Python-like lexer,operational,operational_rb_off,off,B4,clang,clang_O2,-O2,uniform,completed,,5909500000000.0,17,49936
BM6,Python-like lexer,operational,operational_rb_off,off,B4,clang,clang_O3,-O3,uniform,completed,,5417041666666.667,17,49936
BM6,Python-like lexer,operational,operational_rb_off,off,B4,clang,clang_Os,-Os,uniform,completed,,246790521.62209874,17,49936
BM6,Python-like lexer,operational,operational_rb_off,off,B5_TREE,gcc,gcc_O2,-O2,uniform,completed,,220329403.5502778,26,49968
BM6,Python-like lexer,operational,operational_rb_off,off,B5_TREE,gcc,gcc_O3,-O3,uniform,completed,,274383050.2107327,26,49896
BM6,Python-like lexer,operational,operational_rb_off,off,B5_TREE,gcc,gcc_Os,-Os,uniform,completed,,235243134.09016064,19,49928
BM6,Python-like lexer,operational,operational_rb_off,off,B5_TREE,clang,clang_O2,-O2,uniform,completed,,5000346153846.153,20,49936
BM6,Python-like lexer,operational,operational_rb_off,off,B5_TREE,clang,clang_O3,-O3,uniform,completed,,5778177777777.778,20,49936
BM6,Python-like lexer,operational,operational_rb_off,off,B5_TREE,clang,clang_Os,-Os,uniform,completed,,237453288.86567283,20,49936
BM6,Python-like lexer,operational,operational_rb_off,off,B5_DAG,gcc,gcc_O2,-O2,uniform,completed,,229315619.63405523,4,50176
BM6,Python-like lexer,operational,operational_rb_off,off,B5_DAG,gcc,gcc_O3,-O3,uniform,completed,,279046456.9455758,4,50112
BM6,Python-like lexer,operational,operational_rb_off,off,B5_DAG,gcc,gcc_Os,-Os,uniform,completed,,189164945.5060794,1,50136
BM6,Python-like lexer,operational,operational_rb_off,off,B5_DAG,clang,clang_O2,-O2,uniform,completed,,5417041666666.667,3,50152
BM6,Python-like lexer,operational,operational_rb_off,off,B5_DAG,clang,clang_O3,-O3,uniform,completed,,5417041666666.667,3,50152
BM6,Python-like lexer,operational,operational_rb_off,off,B5_DAG,clang,clang_Os,-Os,uniform,completed,,239237804.31702334,1,50144
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_O2,-O2,same_A,completed,,200413594.1921078,5,50008
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_O3,-O3,same_A,completed,,225611951.7466796,5,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_Os,-Os,same_A,completed,,191622971.05588004,4,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_O2,-O2,same_A,completed,,5417041666666.667,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_O3,-O3,same_A,completed,,5000346153846.153,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_Os,-Os,same_A,completed,,258826621.0632459,4,45832
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_O2,-O2,same_A,completed,,217246870.6083661,5,50008
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_O3,-O3,same_A,completed,,230509141.71430194,5,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_Os,-Os,same_A,completed,,191523886.89971548,4,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_O2,-O2,same_A,completed,,5652565217391.304,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_O3,-O3,same_A,completed,,3170951219512.195,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_Os,-Os,same_A,completed,,247966103.47290635,4,45832
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_O2,-O2,same_A,completed,,238248299.84954745,34,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_O3,-O3,same_A,completed,,304265507.10527796,34,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_Os,-Os,same_A,completed,,224898716.0902162,22,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_O2,-O2,same_A,completed,,5778177777777.778,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_O3,-O3,same_A,completed,,5417041666666.667,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_Os,-Os,same_A,completed,,248380859.9496395,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_O2,-O2,same_A,completed,,227361400.02955493,26,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_O3,-O3,same_A,completed,,274360178.32177055,26,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_Os,-Os,same_A,completed,,225847499.21610287,23,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_O2,-O2,same_A,completed,,4561719298245.614,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_O3,-O3,same_A,completed,,5306489795918.367,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_Os,-Os,same_A,completed,,255026619.01268375,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_O2,-O2,same_A,completed,,206620127.3804368,29,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_O3,-O3,same_A,completed,,234228715.71376708,29,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_Os,-Os,same_A,completed,,219864386.88718104,22,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_O2,-O2,same_A,completed,,5098392156862.745,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_O3,-O3,same_A,completed,,5417041666666.667,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_Os,-Os,same_A,completed,,239293066.77931067,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_O2,-O2,same_A,completed,,213687547.97364262,4,50208
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_O3,-O3,same_A,completed,,234628392.40145388,4,50144
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_Os,-Os,same_A,completed,,202252312.51730692,1,50168
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_O2,-O2,same_A,completed,,4906000000000.0,3,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_O3,-O3,same_A,completed,,5098392156862.745,3,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_Os,-Os,same_A,completed,,232887742.44398767,1,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_O2,-O2,same_B,completed,,214501555.78323385,5,50008
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_O3,-O3,same_B,completed,,229326985.12244728,5,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_Os,-Os,same_B,completed,,198585424.96361044,4,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_O2,-O2,same_B,completed,,4886681818181.818,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_O3,-O3,same_B,completed,,4674217391304.348,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_Os,-Os,same_B,completed,,262274885.21646637,4,45832
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_O2,-O2,same_B,completed,,218426920.63492063,5,50008
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_O3,-O3,same_B,completed,,233586459.38576192,5,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_Os,-Os,same_B,completed,,194074523.37497994,4,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_O2,-O2,same_B,completed,,4886681818181.818,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_O3,-O3,same_B,completed,,4479458333333.333,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_Os,-Os,same_B,completed,,248321341.54087794,4,45832
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_O2,-O2,same_B,completed,,240169872.8187852,34,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_O3,-O3,same_B,completed,,293226633.06371874,34,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_Os,-Os,same_B,completed,,218973255.43145618,22,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_O2,-O2,same_B,completed,,4056867924528.3022,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_O3,-O3,same_B,completed,,4300280000000.0,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_Os,-Os,same_B,completed,,253875481.59404528,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_O2,-O2,same_B,completed,,229509596.61244544,26,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_O3,-O3,same_B,completed,,274043173.6466654,26,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_Os,-Os,same_B,completed,,231462662.6592144,23,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_O2,-O2,same_B,completed,,3839535714285.7144,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_O3,-O3,same_B,completed,,4479458333333.333,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_Os,-Os,same_B,completed,,251499541.48185578,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_O2,-O2,same_B,completed,,207478184.84813103,29,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_O3,-O3,same_B,completed,,237859974.8659221,29,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_Os,-Os,same_B,completed,,226016244.7796275,22,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_O2,-O2,same_B,completed,,4388040816326.5303,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_O3,-O3,same_B,completed,,4479458333333.333,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_Os,-Os,same_B,completed,,238728846.1154129,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_O2,-O2,same_B,completed,,212632726.1004016,4,50208
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_O3,-O3,same_B,completed,,239189079.44898874,4,50144
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_Os,-Os,same_B,completed,,198860556.95827898,1,50168
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_O2,-O2,same_B,completed,,4574765957446.809,3,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_O3,-O3,same_B,completed,,4479458333333.333,3,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_Os,-Os,same_B,completed,,231771296.5088892,1,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_O2,-O2,A_to_B,completed,,210643154.54322803,5,50008
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_O3,-O3,A_to_B,completed,,227606078.6978816,5,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_Os,-Os,A_to_B,completed,,192920892.3311312,4,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_O2,-O2,A_to_B,completed,,4778088888888.889,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_O3,-O3,A_to_B,completed,,4886681818181.818,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_Os,-Os,A_to_B,completed,,259665572.51926836,4,45832
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_O2,-O2,A_to_B,completed,,219348770.4006578,5,50008
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_O3,-O3,A_to_B,completed,,231418318.9576306,5,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_Os,-Os,A_to_B,completed,,193125884.7284198,4,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_O2,-O2,A_to_B,completed,,4300280000000.0,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_O3,-O3,A_to_B,completed,,4388040816326.5303,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_Os,-Os,A_to_B,completed,,247748515.9101803,4,45832
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_O2,-O2,A_to_B,completed,,234367097.43804392,34,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_O3,-O3,A_to_B,completed,,296420166.8392225,34,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_Os,-Os,A_to_B,completed,,219001803.84623608,22,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_O2,-O2,A_to_B,completed,,4674217391304.348,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_O3,-O3,A_to_B,completed,,3772175438596.491,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_Os,-Os,A_to_B,completed,,249056254.0903378,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_O2,-O2,A_to_B,completed,,229074598.87920564,26,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_O3,-O3,A_to_B,completed,,268456761.29879665,26,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_Os,-Os,A_to_B,completed,,220597091.79627186,23,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_O2,-O2,A_to_B,completed,,4674217391304.348,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_O3,-O3,A_to_B,completed,,4388040816326.5303,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_Os,-Os,A_to_B,completed,,263841577.7435283,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,193235056.48836574,29,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,241086275.23532414,29,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,225035270.67363846,22,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,4300280000000.0,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,4215960784313.7256,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,239581394.98605502,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,215919133.00555933,4,50208
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,235926268.51489148,4,50144
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,202508111.569995,1,50168
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,4215960784313.7256,3,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,3772175438596.491,3,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,231641704.858126,1,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_O2,-O2,B_to_A,completed,,203678651.80333212,5,50008
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_O3,-O3,B_to_A,completed,,225882029.98289496,5,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_Os,-Os,B_to_A,completed,,189196603.13739014,4,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_O2,-O2,B_to_A,completed,,5000346153846.153,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_O3,-O3,B_to_A,completed,,5778177777777.778,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_Os,-Os,B_to_A,completed,,257631048.33715624,4,45832
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_O2,-O2,B_to_A,completed,,213125315.56756258,5,50008
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_O3,-O3,B_to_A,completed,,226464952.6198439,5,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_Os,-Os,B_to_A,completed,,189029625.43464714,4,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_O2,-O2,B_to_A,completed,,5306489795918.367,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_O3,-O3,B_to_A,completed,,4815148148148.148,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_Os,-Os,B_to_A,completed,,236977398.47816357,4,45832
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_O2,-O2,B_to_A,completed,,229029808.80858135,34,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_O3,-O3,B_to_A,completed,,299527470.5273853,34,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_Os,-Os,B_to_A,completed,,222414207.52033025,22,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_O2,-O2,B_to_A,completed,,5000346153846.153,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_O3,-O3,B_to_A,completed,,4906000000000.0,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_Os,-Os,B_to_A,completed,,249154609.8556824,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_O2,-O2,B_to_A,completed,,228592678.68336216,26,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_O3,-O3,B_to_A,completed,,273103480.14780176,26,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_Os,-Os,B_to_A,completed,,224340656.6859241,23,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_O2,-O2,B_to_A,completed,,4906000000000.0,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_O3,-O3,B_to_A,completed,,5652565217391.304,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_Os,-Os,B_to_A,completed,,242177509.41399896,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_O2,-O2,B_to_A,completed,,209186345.58249134,29,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_O3,-O3,B_to_A,completed,,238465489.0955447,29,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_Os,-Os,B_to_A,completed,,218439926.03800088,22,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_O2,-O2,B_to_A,completed,,5652565217391.304,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_O3,-O3,B_to_A,completed,,4815148148148.148,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_Os,-Os,B_to_A,completed,,225308933.48734155,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_O2,-O2,B_to_A,completed,,206197715.64607185,4,50208
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_O3,-O3,B_to_A,completed,,236585614.40670255,4,50144
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_Os,-Os,B_to_A,completed,,202398883.45822814,1,50168
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_O2,-O2,B_to_A,completed,,4561719298245.614,3,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_O3,-O3,B_to_A,completed,,5417041666666.667,3,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_Os,-Os,B_to_A,completed,,230033786.0851579,1,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_O2,-O2,uniform,completed,,207699361.60831252,5,50008
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_O3,-O3,uniform,completed,,224468090.61667475,5,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,gcc,gcc_Os,-Os,uniform,completed,,191403204.89840508,4,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_O2,-O2,uniform,completed,,5652565217391.304,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_O3,-O3,uniform,completed,,5098392156862.745,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B1,clang,clang_Os,-Os,uniform,completed,,264308251.53898072,4,45832
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_O2,-O2,uniform,completed,,212411661.24645972,5,50008
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_O3,-O3,uniform,completed,,226725611.2448118,5,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,gcc,gcc_Os,-Os,uniform,completed,,189620180.60801148,4,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_O2,-O2,uniform,completed,,4561719298245.614,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_O3,-O3,uniform,completed,,5000346153846.153,4,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B2,clang,clang_Os,-Os,uniform,completed,,240793972.41803384,4,45832
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_O2,-O2,uniform,completed,,228808316.7825442,34,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_O3,-O3,uniform,completed,,303076361.79683864,34,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B3,gcc,gcc_Os,-Os,uniform,completed,,223033665.4589372,22,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_O2,-O2,uniform,completed,,5532297872340.426,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_O3,-O3,uniform,completed,,5306489795918.367,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B3,clang,clang_Os,-Os,uniform,completed,,246267879.23101547,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_O2,-O2,uniform,completed,,226846072.03958017,26,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_O3,-O3,uniform,completed,,272913146.1558646,26,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B4,gcc,gcc_Os,-Os,uniform,completed,,227614762.42165342,23,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_O2,-O2,uniform,completed,,5098392156862.745,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_O3,-O3,uniform,completed,,5532297872340.426,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B4,clang,clang_Os,-Os,uniform,completed,,251648912.12931535,20,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_O2,-O2,uniform,completed,,200693889.68003118,29,49968
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_O3,-O3,uniform,completed,,235080007.55820316,29,49896
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,gcc,gcc_Os,-Os,uniform,completed,,214563920.76867983,22,49928
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_O2,-O2,uniform,completed,,5652565217391.304,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_O3,-O3,uniform,completed,,5000346153846.153,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_TREE,clang,clang_Os,-Os,uniform,completed,,237616252.5576248,22,49936
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_O2,-O2,uniform,completed,,214052742.23742077,4,50208
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_O3,-O3,uniform,completed,,235877152.79699185,4,50144
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,gcc,gcc_Os,-Os,uniform,completed,,204251595.40874198,1,50168
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_O2,-O2,uniform,completed,,5417041666666.667,3,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_O3,-O3,uniform,completed,,5306489795918.367,3,50184
BM6,Python-like lexer,operational,operational_rb_on,on,B5_DAG,clang,clang_Os,-Os,uniform,completed,,229876379.273305,1,50184
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_O2,-O2,same_A,completed,,204296369.5119776,5,50008
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_O3,-O3,same_A,completed,,224943854.4402573,5,49936
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_Os,-Os,same_A,completed,,190612123.11811048,4,49968
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_O2,-O2,same_A,completed,,4815148148148.148,4,49968
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_O3,-O3,same_A,completed,,5200360000000.0,4,49968
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_Os,-Os,same_A,completed,,231927208.44085237,4,45872
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_O2,-O2,same_A,completed,,220879105.9432754,5,50008
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_O3,-O3,same_A,completed,,228606747.12480977,5,49936
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_Os,-Os,same_A,completed,,191523604.7550546,4,49968
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_O2,-O2,same_A,completed,,5000346153846.153,4,49936
