benchmark_id,granularity,method_id,compiler_id,profile_condition,semantic_mode_off,semantic_mode_on,delta_num_semantic_classes,delta_num_intervals_total,delta_comparison_sites,delta_worst_case_depth,delta_expected_depth,delta_accept_predicate_expected_depth,delta_rollbackacc_predicate_expected_depth,delta_throughput_bytes_per_sec
BM5,coarse,B5_DAG,clang_Os,A_to_B,coarse,coarse,1,1,1,1,0.019087746177662623,0.0,-0.3685403300456447,1039579.7601308525
BM5,coarse,B1,gcc_O2,B_to_A,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-870759.9972888231
BM5,coarse,B1,gcc_O3,B_to_A,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-1848494.160475552
BM5,coarse,B1,gcc_Os,B_to_A,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-6028519.388721496
BM5,coarse,B1,clang_O2,B_to_A,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-1350418173987.9414
BM5,coarse,B1,clang_O3,B_to_A,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-745257516339.8691
BM5,coarse,B1,clang_Os,B_to_A,coarse,coarse,1,0,0,0,0.0,0.0,0.0,10498653.061090529
BM5,coarse,B2,gcc_O2,B_to_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-5602490.404893398
BM5,coarse,B2,gcc_O3,B_to_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-8356108.849809498
BM5,coarse,B2,gcc_Os,B_to_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,5082682.297795296
BM5,coarse,B2,clang_O2,B_to_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,349339460784.3135
BM5,coarse,B2,clang_O3,B_to_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,475696287025.4492
BM5,coarse,B2,clang_Os,B_to_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,4022349.089676708
BM5,coarse,B3,gcc_O2,B_to_A,coarse,coarse,1,1,1,1,0.5588973490066165,0.0,-0.004538040952227984,-9462093.974658757
BM5,coarse,B3,gcc_O3,B_to_A,coarse,coarse,1,1,1,1,0.5588973490066165,0.0,-0.004538040952227984,-11877139.268590987
BM5,coarse,B3,gcc_Os,B_to_A,coarse,coarse,1,1,1,1,0.5588973490066165,0.0,-0.004538040952227984,-17724529.136063576
BM5,coarse,B3,clang_O2,B_to_A,coarse,coarse,1,1,1,1,0.5588973490066165,0.0,-0.004538040952227984,-258207427536.23242
BM5,coarse,B3,clang_O3,B_to_A,coarse,coarse,1,1,1,1,0.5588973490066165,0.0,-0.004538040952227984,-228140056022.40918
BM5,coarse,B3,clang_Os,B_to_A,coarse,coarse,1,1,1,1,0.5588973490066165,0.0,-0.004538040952227984,-19688319.854293346
BM5,coarse,B4,gcc_O2,B_to_A,coarse,coarse,1,1,1,1,0.009076081904455968,0.0,-0.02651838455882971,-10976695.391814768
BM5,coarse,B4,gcc_O3,B_to_A,coarse,coarse,1,1,1,1,0.009076081904455968,0.0,-0.02651838455882971,-11992132.30371797
BM5,coarse,B4,gcc_Os,B_to_A,coarse,coarse,1,1,1,1,0.009076081904455968,0.0,-0.02651838455882971,-8530058.791981697
BM5,coarse,B4,clang_O2,B_to_A,coarse,coarse,1,1,1,1,0.009076081904455968,0.0,-0.02651838455882971,-517117460317.45996
BM5,coarse,B4,clang_O3,B_to_A,coarse,coarse,1,1,1,1,0.009076081904455968,0.0,-0.02651838455882971,-413531431334.62305
BM5,coarse,B4,clang_Os,B_to_A,coarse,coarse,1,1,1,1,0.009076081904455968,0.0,-0.02651838455882971,3013671.4371166825
BM5,coarse,B5_TREE,gcc_O2,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,-18608823.924963534
BM5,coarse,B5_TREE,gcc_O3,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,7245659.483050615
BM5,coarse,B5_TREE,gcc_Os,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,-3645806.0071066916
BM5,coarse,B5_TREE,clang_O2,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,-583185351882.1611
BM5,coarse,B5_TREE,clang_O3,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,247556231003.04004
BM5,coarse,B5_TREE,clang_Os,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,-4867218.236069769
BM5,coarse,B5_DAG,gcc_O2,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,9196438.433297366
BM5,coarse,B5_DAG,gcc_O3,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,-2253950.1547876
BM5,coarse,B5_DAG,gcc_Os,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,33939725.89729296
BM5,coarse,B5_DAG,clang_O2,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,722039007092.1982
BM5,coarse,B5_DAG,clang_O3,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,956179454926.624
BM5,coarse,B5_DAG,clang_Os,B_to_A,coarse,coarse,1,1,1,1,0.018456390017999702,0.0,-0.3677080780509241,1797915.1356306374
BM5,coarse,B1,gcc_O2,uniform,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-18436132.7825346
BM5,coarse,B1,gcc_O3,uniform,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-19778172.277308285
BM5,coarse,B1,gcc_Os,uniform,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-16799313.84023854
BM5,coarse,B1,clang_O2,uniform,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-869677627118.6436
BM5,coarse,B1,clang_O3,uniform,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-269561229314.41992
BM5,coarse,B1,clang_Os,uniform,coarse,coarse,1,0,0,0,0.0,0.0,0.0,-20197242.933724076
BM5,coarse,B2,gcc_O2,uniform,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-19822462.33297187
BM5,coarse,B2,gcc_O3,uniform,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-22819980.498143107
BM5,coarse,B2,gcc_Os,uniform,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-18612007.69228819
BM5,coarse,B2,clang_O2,uniform,coarse,coarse,0,0,0,0,0.0,0.0,0.0,583185351882.1611
BM5,coarse,B2,clang_O3,uniform,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-583185351882.1611
BM5,coarse,B2,clang_Os,uniform,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-21578839.003754318
BM5,coarse,B3,gcc_O2,uniform,coarse,coarse,1,1,1,1,0.5384198934455471,0.0,-0.0046961065380468625,-6443620.368788987
BM5,coarse,B3,gcc_O3,uniform,coarse,coarse,1,1,1,1,0.5384198934455471,0.0,-0.0046961065380468625,5771334.645124197
BM5,coarse,B3,gcc_Os,uniform,coarse,coarse,1,1,1,1,0.5384198934455471,0.0,-0.0046961065380468625,-13356950.436989635
BM5,coarse,B3,clang_O2,uniform,coarse,coarse,1,1,1,1,0.5384198934455471,0.0,-0.0046961065380468625,607546888320.5459
BM5,coarse,B3,clang_O3,uniform,coarse,coarse,1,1,1,1,0.5384198934455471,0.0,-0.0046961065380468625,-928105581395.3486
BM5,coarse,B3,clang_Os,uniform,coarse,coarse,1,1,1,1,0.5384198934455471,0.0,-0.0046961065380468625,-19297337.071733445
BM5,coarse,B4,gcc_O2,uniform,coarse,coarse,1,1,1,1,0.00940041588227336,0.0,-0.02638022467486123,-11194990.945078582
BM5,coarse,B4,gcc_O3,uniform,coarse,coarse,1,1,1,1,0.00940041588227336,0.0,-0.02638022467486123,7578642.36559689
BM5,coarse,B4,gcc_Os,uniform,coarse,coarse,1,1,1,1,0.00940041588227336,0.0,-0.02638022467486123,219136.48866313696
BM5,coarse,B4,clang_O2,uniform,coarse,coarse,1,1,1,1,0.00940041588227336,0.0,-0.02638022467486123,-633468888888.8887
BM5,coarse,B4,clang_O3,uniform,coarse,coarse,1,1,1,1,0.00940041588227336,0.0,-0.02638022467486123,-1647116718027.7354
BM5,coarse,B4,clang_Os,uniform,coarse,coarse,1,1,1,1,0.00940041588227336,0.0,-0.02638022467486123,1336719.4719539583
BM5,coarse,B5_TREE,gcc_O2,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,-17631316.717910618
BM5,coarse,B5_TREE,gcc_O3,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,5380103.936046183
BM5,coarse,B5_TREE,gcc_Os,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,-447078.86679148674
BM5,coarse,B5_TREE,clang_O2,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,-349339460784.3135
BM5,coarse,B5_TREE,clang_O3,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,633468888888.8887
BM5,coarse,B5_TREE,clang_Os,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,-22736473.836633623
BM5,coarse,B5_DAG,gcc_O2,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,11885694.56872335
BM5,coarse,B5_DAG,gcc_O3,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,6749690.308502555
BM5,coarse,B5_DAG,gcc_Os,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,33470777.331390157
BM5,coarse,B5_DAG,clang_O2,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,-650399934810.9512
BM5,coarse,B5_DAG,clang_O3,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,-439061994609.16406
BM5,coarse,B5_DAG,clang_Os,uniform,coarse,coarse,1,1,1,1,0.018751614927466687,0.0,-0.367522629491549,6594522.979468435
BM5,operational,B1,gcc_O2,same_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-698837.1705191135
BM5,operational,B1,gcc_O3,same_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,2836885.15357244
BM5,operational,B1,gcc_Os,same_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-3065473.962377757
BM5,operational,B1,clang_O2,same_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,203034900284.9004
BM5,operational,B1,clang_O3,same_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,1538950581395.3486
BM5,operational,B1,clang_Os,same_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-8680825.804656357
BM5,operational,B2,gcc_O2,same_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,-9148961.561751157
BM5,operational,B2,gcc_O3,same_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,2949354.4682124853
BM5,operational,B2,gcc_Os,same_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,-1950075.598596871
BM5,operational,B2,clang_O2,same_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,-395918055555.55566
BM5,operational,B2,clang_O3,same_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,-269561229314.41992
BM5,operational,B2,clang_Os,same_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,2426318.246192366
BM5,operational,B3,gcc_O2,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,-6025640.677302659
BM5,operational,B3,gcc_O3,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,33306307.96083188
BM5,operational,B3,gcc_Os,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,-13558955.885054916
BM5,operational,B3,clang_O2,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,-143970202020.20312
BM5,operational,B3,clang_O3,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,-335629120879.1211
BM5,operational,B3,clang_Os,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,-6199490.656128734
BM5,operational,B4,gcc_O2,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,6850143.650654107
BM5,operational,B4,gcc_O3,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,12626068.002603263
BM5,operational,B4,gcc_Os,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,2661692.1241644025
BM5,operational,B4,clang_O2,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,137710628019.32324
BM5,operational,B4,clang_O3,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,-107489064856.71191
BM5,operational,B4,clang_Os,same_A,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,-10788434.597681433
BM5,operational,B5_TREE,gcc_O2,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-25188850.965558767
BM5,operational,B5_TREE,gcc_O3,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-36786959.61186257
BM5,operational,B5_TREE,gcc_Os,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-15669083.305614233
BM5,operational,B5_TREE,clang_O2,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,379406832298.1367
BM5,operational,B5_TREE,clang_O3,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-852746581196.581
BM5,operational,B5_TREE,clang_Os,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-3201087.795670897
BM5,operational,B5_DAG,gcc_O2,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-19095479.70482579
BM5,operational,B5_DAG,gcc_O3,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-38274797.817328155
BM5,operational,B5_DAG,gcc_Os,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,14921415.87504384
BM5,operational,B5_DAG,clang_O2,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,686618225612.2041
BM5,operational,B5_DAG,clang_O3,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,269561229314.41992
BM5,operational,B5_DAG,clang_Os,same_A,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-39897752.83648318
BM5,operational,B1,gcc_O2,same_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-7288042.464067817
BM5,operational,B1,gcc_O3,same_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-10961559.211259127
BM5,operational,B1,gcc_Os,same_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,1910743.6953722537
BM5,operational,B1,clang_O2,same_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-370048839458.41406
BM5,operational,B1,clang_O3,same_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,96186651583.71094
BM5,operational,B1,clang_Os,same_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-11148117.469734043
BM5,operational,B2,gcc_O2,same_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,5873659.428973526
BM5,operational,B2,gcc_O3,same_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,-6836871.912591606
BM5,operational,B2,gcc_Os,same_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,-1765353.4894925654
BM5,operational,B2,clang_O2,same_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,-504872835230.084
BM5,operational,B2,clang_O3,same_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,763080769230.7695
BM5,operational,B2,clang_Os,same_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,9086846.80003488
BM5,operational,B3,gcc_O2,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159938478699942,0.0,-1.006000016901456,6355054.11248979
BM5,operational,B3,gcc_O3,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159938478699942,0.0,-1.006000016901456,17935182.59042108
BM5,operational,B3,gcc_Os,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159938478699942,0.0,-1.006000016901456,-16328069.191127598
BM5,operational,B3,clang_O2,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159938478699942,0.0,-1.006000016901456,0.0
BM5,operational,B3,clang_O3,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159938478699942,0.0,-1.006000016901456,-990244565217.3906
BM5,operational,B3,clang_Os,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159938478699942,0.0,-1.006000016901456,-111241010.38441846
BM5,operational,B4,gcc_O2,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.47093372094005903,0.8552052259302139,-1.82199386477145,-21030187.93587038
BM5,operational,B4,gcc_O3,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.47093372094005903,0.8552052259302139,-1.82199386477145,-18950755.467052996
BM5,operational,B4,gcc_Os,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.47093372094005903,0.8552052259302139,-1.82199386477145,-22401650.59680012
BM5,operational,B4,clang_O2,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.47093372094005903,0.8552052259302139,-1.82199386477145,-339512422360.24805
BM5,operational,B4,clang_O3,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.47093372094005903,0.8552052259302139,-1.82199386477145,-408793269230.76953
BM5,operational,B4,clang_Os,same_B,operational_rb_off,operational_rb_on,1,1,1,1,0.47093372094005903,0.8552052259302139,-1.82199386477145,-22054834.210408717
BM5,operational,B5_TREE,gcc_O2,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,-22595433.11494845
BM5,operational,B5_TREE,gcc_O3,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,-65612624.41367558
BM5,operational,B5_TREE,gcc_Os,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,-34739647.083937556
BM5,operational,B5_TREE,clang_O2,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,0.0
BM5,operational,B5_TREE,clang_O3,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,-337751737835.1543
BM5,operational,B5_TREE,clang_Os,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,-13257366.519656032
BM5,operational,B5_DAG,gcc_O2,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,-12501608.293656498
BM5,operational,B5_DAG,gcc_O3,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,-43270505.784282416
BM5,operational,B5_DAG,gcc_Os,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,9069128.76625809
BM5,operational,B5_DAG,clang_O2,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,-543663682864.4492
BM5,operational,B5_DAG,clang_O3,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,-221525835866.26172
BM5,operational,B5_DAG,clang_Os,same_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6157284950098454,0.0,-0.2849078448108304,-29529650.115108013
BM5,operational,B1,gcc_O2,A_to_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-173351.74806037545
BM5,operational,B1,gcc_O3,A_to_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,9482380.468643814
BM5,operational,B1,gcc_Os,A_to_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,9910.132593929768
BM5,operational,B1,clang_O2,A_to_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-252062252964.42773
BM5,operational,B1,clang_O3,A_to_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,0.0
BM5,operational,B1,clang_Os,A_to_B,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-3969444.5457750857
BM5,operational,B2,gcc_O2,A_to_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,2565577.0359412134
BM5,operational,B2,gcc_O3,A_to_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,6476978.357553124
BM5,operational,B2,gcc_Os,A_to_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,748604.3503948152
BM5,operational,B2,clang_O2,A_to_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,0.0
BM5,operational,B2,clang_O3,A_to_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,113070478723.4043
BM5,operational,B2,clang_Os,A_to_B,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,5627319.2757790685
BM5,operational,B3,gcc_O2,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,13124112.459936589
BM5,operational,B3,gcc_O3,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,25669457.078799725
BM5,operational,B3,gcc_Os,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,-12801197.205155134
BM5,operational,B3,clang_O2,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,443629565217.3906
BM5,operational,B3,clang_O3,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,-501350235849.05664
BM5,operational,B3,clang_Os,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.8159053911711194,0.0,-0.8433559960420061,-3631582.970811188
BM5,operational,B4,gcc_O2,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,10615321.38014701
BM5,operational,B4,gcc_O3,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,13355318.205124676
BM5,operational,B4,gcc_Os,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,7640345.325096071
BM5,operational,B4,clang_O2,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,-339512422360.24805
BM5,operational,B4,clang_O3,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,-730646616541.3535
BM5,operational,B4,clang_Os,A_to_B,operational_rb_off,operational_rb_on,1,1,1,1,0.4297695425963164,0.7731335184653196,-1.6592613872131254,22279218.037435085
BM5,operational,B5_TREE,gcc_O2,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-9518530.250629723
BM5,operational,B5_TREE,gcc_O3,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-36106197.78488955
BM5,operational,B5_TREE,gcc_Os,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-12748780.591035604
BM5,operational,B5_TREE,clang_O2,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-123230434782.60938
BM5,operational,B5_TREE,clang_O3,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,546615000000.0
BM5,operational,B5_TREE,clang_Os,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,17315281.215961963
BM5,operational,B5_DAG,gcc_O2,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,12710109.287438005
BM5,operational,B5_DAG,gcc_O3,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-41870989.26132229
BM5,operational,B5_DAG,gcc_Os,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,29464016.8754403
BM5,operational,B5_DAG,clang_O2,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,930549931600.5469
BM5,operational,B5_DAG,clang_O3,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,990244565217.3906
BM5,operational,B5_DAG,clang_Os,A_to_B,operational_rb_off,operational_rb_on,1,1,1,0,0.6566360241309968,0.0,-0.2858054837371127,-975631.027389288
BM5,operational,B1,gcc_O2,B_to_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,18138014.07752511
BM5,operational,B1,gcc_O3,B_to_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,21065594.902709126
BM5,operational,B1,gcc_Os,B_to_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,21027583.57434088
BM5,operational,B1,clang_O2,B_to_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,-816501253132.832
BM5,operational,B1,clang_O3,B_to_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,1805527943368.1084
BM5,operational,B1,clang_Os,B_to_A,operational_rb_off,operational_rb_on,1,7,0,0,0.0,0.0,0.0,16224840.62277469
BM5,operational,B2,gcc_O2,B_to_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,20354602.955442786
BM5,operational,B2,gcc_O3,B_to_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,5320368.574260563
BM5,operational,B2,gcc_Os,B_to_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,5827613.834170461
BM5,operational,B2,clang_O2,B_to_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,495758260869.5654
BM5,operational,B2,clang_O3,B_to_A,operational_rb_off,operational_rb_on,0,0,0,0,0.0,0.0,0.0,686618225612.2041
