benchmark_id,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_condition,status,error_message,classifier_source_bytes,generated_classifier_source_size_bytes,generated_scanner_source_size_bytes,compiled_instruction_count,classifier_instruction_count,transition_instruction_count,binary_size_bytes
BM5,coarse,coarse,off,B4,clang,clang_O2,-O2,A_to_B,completed,,2090,2090,73727,36,36,8,54072
BM5,coarse,coarse,off,B4,clang,clang_O3,-O3,A_to_B,completed,,2090,2090,73727,36,36,8,54072
BM5,coarse,coarse,off,B4,clang,clang_Os,-Os,A_to_B,completed,,2090,2090,73727,36,36,6,54064
BM5,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,3019,3019,77718,51,51,8,58160
BM5,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,3019,3019,77718,51,51,8,53992
BM5,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,3019,3019,77718,39,39,7,54024
BM5,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,3019,3019,77718,40,40,8,54072
BM5,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,3019,3019,77718,40,40,8,54072
BM5,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,3019,3019,77718,39,39,6,54064
BM5,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,3178,3178,77880,4,4,8,58584
BM5,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,3178,3178,77880,4,4,8,58512
BM5,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,3178,3178,77880,1,1,7,58544
BM5,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,3178,3178,77880,3,3,8,58592
BM5,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,3178,3178,77880,3,3,8,54496
BM5,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,3178,3178,77880,1,1,6,54488
BM5,coarse,coarse,off,B1,gcc,gcc_O2,-O2,B_to_A,completed,,2050,2050,90535,5,5,8,58200
BM5,coarse,coarse,off,B1,gcc,gcc_O3,-O3,B_to_A,completed,,2050,2050,90535,5,5,8,58128
BM5,coarse,coarse,off,B1,gcc,gcc_Os,-Os,B_to_A,completed,,2050,2050,90535,4,4,7,58160
BM5,coarse,coarse,off,B1,clang,clang_O2,-O2,B_to_A,completed,,2050,2050,90535,4,4,8,54032
BM5,coarse,coarse,off,B1,clang,clang_O3,-O3,B_to_A,completed,,2050,2050,90535,4,4,8,54032
BM5,coarse,coarse,off,B1,clang,clang_Os,-Os,B_to_A,completed,,2050,2050,90535,4,4,6,49928
BM5,coarse,coarse,off,B2,gcc,gcc_O2,-O2,B_to_A,completed,,1521,1521,89654,5,5,8,58200
BM5,coarse,coarse,off,B2,gcc,gcc_O3,-O3,B_to_A,completed,,1521,1521,89654,5,5,8,58128
BM5,coarse,coarse,off,B2,gcc,gcc_Os,-Os,B_to_A,completed,,1521,1521,89654,4,4,7,58160
BM5,coarse,coarse,off,B2,clang,clang_O2,-O2,B_to_A,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,off,B2,clang,clang_O3,-O3,B_to_A,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,off,B2,clang,clang_Os,-Os,B_to_A,completed,,1521,1521,89654,4,4,6,49928
BM5,coarse,coarse,off,B3,gcc,gcc_O2,-O2,B_to_A,completed,,2095,2095,87894,54,54,8,58160
BM5,coarse,coarse,off,B3,gcc,gcc_O3,-O3,B_to_A,completed,,2095,2095,87894,54,54,8,53992
BM5,coarse,coarse,off,B3,gcc,gcc_Os,-Os,B_to_A,completed,,2095,2095,87894,38,38,7,54024
BM5,coarse,coarse,off,B3,clang,clang_O2,-O2,B_to_A,completed,,2095,2095,87894,35,35,8,54032
BM5,coarse,coarse,off,B3,clang,clang_O3,-O3,B_to_A,completed,,2095,2095,87894,35,35,8,54032
BM5,coarse,coarse,off,B3,clang,clang_Os,-Os,B_to_A,completed,,2095,2095,87894,35,35,6,54032
BM5,coarse,coarse,off,B4,gcc,gcc_O2,-O2,B_to_A,completed,,2092,2092,74102,50,50,8,58160
BM5,coarse,coarse,off,B4,gcc,gcc_O3,-O3,B_to_A,completed,,2092,2092,74102,50,50,8,53992
BM5,coarse,coarse,off,B4,gcc,gcc_Os,-Os,B_to_A,completed,,2092,2092,74102,38,38,7,54024
BM5,coarse,coarse,off,B4,clang,clang_O2,-O2,B_to_A,completed,,2092,2092,74102,36,36,8,54072
BM5,coarse,coarse,off,B4,clang,clang_O3,-O3,B_to_A,completed,,2092,2092,74102,36,36,8,54072
BM5,coarse,coarse,off,B4,clang,clang_Os,-Os,B_to_A,completed,,2092,2092,74102,36,36,6,54064
BM5,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,B_to_A,completed,,3019,3019,77718,51,51,8,58160
BM5,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,B_to_A,completed,,3019,3019,77718,51,51,8,53992
BM5,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,B_to_A,completed,,3019,3019,77718,39,39,7,54024
BM5,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,B_to_A,completed,,3019,3019,77718,40,40,8,54072
BM5,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,B_to_A,completed,,3019,3019,77718,40,40,8,54072
BM5,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,B_to_A,completed,,3019,3019,77718,39,39,6,54064
BM5,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,B_to_A,completed,,3178,3178,77880,4,4,8,58584
BM5,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,B_to_A,completed,,3178,3178,77880,4,4,8,58512
BM5,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,B_to_A,completed,,3178,3178,77880,1,1,7,58544
BM5,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,B_to_A,completed,,3178,3178,77880,3,3,8,58592
BM5,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,B_to_A,completed,,3178,3178,77880,3,3,8,54496
BM5,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,B_to_A,completed,,3178,3178,77880,1,1,6,54488
BM5,coarse,coarse,off,B1,gcc,gcc_O2,-O2,uniform,completed,,2050,2050,90535,5,5,8,58200
BM5,coarse,coarse,off,B1,gcc,gcc_O3,-O3,uniform,completed,,2050,2050,90535,5,5,8,58128
BM5,coarse,coarse,off,B1,gcc,gcc_Os,-Os,uniform,completed,,2050,2050,90535,4,4,7,58160
BM5,coarse,coarse,off,B1,clang,clang_O2,-O2,uniform,completed,,2050,2050,90535,4,4,8,54032
BM5,coarse,coarse,off,B1,clang,clang_O3,-O3,uniform,completed,,2050,2050,90535,4,4,8,54032
BM5,coarse,coarse,off,B1,clang,clang_Os,-Os,uniform,completed,,2050,2050,90535,4,4,6,49928
BM5,coarse,coarse,off,B2,gcc,gcc_O2,-O2,uniform,completed,,1521,1521,89654,5,5,8,58200
BM5,coarse,coarse,off,B2,gcc,gcc_O3,-O3,uniform,completed,,1521,1521,89654,5,5,8,58128
BM5,coarse,coarse,off,B2,gcc,gcc_Os,-Os,uniform,completed,,1521,1521,89654,4,4,7,58160
BM5,coarse,coarse,off,B2,clang,clang_O2,-O2,uniform,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,off,B2,clang,clang_O3,-O3,uniform,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,off,B2,clang,clang_Os,-Os,uniform,completed,,1521,1521,89654,4,4,6,49928
BM5,coarse,coarse,off,B3,gcc,gcc_O2,-O2,uniform,completed,,2095,2095,87894,54,54,8,58160
BM5,coarse,coarse,off,B3,gcc,gcc_O3,-O3,uniform,completed,,2095,2095,87894,54,54,8,53992
BM5,coarse,coarse,off,B3,gcc,gcc_Os,-Os,uniform,completed,,2095,2095,87894,38,38,7,54024
BM5,coarse,coarse,off,B3,clang,clang_O2,-O2,uniform,completed,,2095,2095,87894,35,35,8,54032
BM5,coarse,coarse,off,B3,clang,clang_O3,-O3,uniform,completed,,2095,2095,87894,35,35,8,54032
BM5,coarse,coarse,off,B3,clang,clang_Os,-Os,uniform,completed,,2095,2095,87894,35,35,6,54032
BM5,coarse,coarse,off,B4,gcc,gcc_O2,-O2,uniform,completed,,2092,2092,74102,50,50,8,58160
BM5,coarse,coarse,off,B4,gcc,gcc_O3,-O3,uniform,completed,,2092,2092,74102,50,50,8,53992
BM5,coarse,coarse,off,B4,gcc,gcc_Os,-Os,uniform,completed,,2092,2092,74102,38,38,7,54024
BM5,coarse,coarse,off,B4,clang,clang_O2,-O2,uniform,completed,,2092,2092,74102,36,36,8,54072
BM5,coarse,coarse,off,B4,clang,clang_O3,-O3,uniform,completed,,2092,2092,74102,36,36,8,54072
BM5,coarse,coarse,off,B4,clang,clang_Os,-Os,uniform,completed,,2092,2092,74102,36,36,6,54064
BM5,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,uniform,completed,,3019,3019,77718,51,51,8,58160
BM5,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,uniform,completed,,3019,3019,77718,51,51,8,53992
BM5,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,uniform,completed,,3019,3019,77718,39,39,7,54024
BM5,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,uniform,completed,,3019,3019,77718,40,40,8,54072
BM5,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,uniform,completed,,3019,3019,77718,40,40,8,54072
BM5,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,uniform,completed,,3019,3019,77718,39,39,6,54064
BM5,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,uniform,completed,,3178,3178,77880,4,4,8,58584
BM5,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,uniform,completed,,3178,3178,77880,4,4,8,58512
BM5,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,uniform,completed,,3178,3178,77880,1,1,7,58544
BM5,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,uniform,completed,,3178,3178,77880,3,3,8,58592
BM5,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,uniform,completed,,3178,3178,77880,3,3,8,54496
BM5,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,uniform,completed,,3178,3178,77880,1,1,6,54488
BM5,coarse,coarse,on,B1,gcc,gcc_O2,-O2,same_A,completed,,2118,2118,90603,5,5,8,58200
BM5,coarse,coarse,on,B1,gcc,gcc_O3,-O3,same_A,completed,,2118,2118,90603,5,5,8,58128
BM5,coarse,coarse,on,B1,gcc,gcc_Os,-Os,same_A,completed,,2118,2118,90603,4,4,7,58160
BM5,coarse,coarse,on,B1,clang,clang_O2,-O2,same_A,completed,,2118,2118,90603,4,4,8,54032
BM5,coarse,coarse,on,B1,clang,clang_O3,-O3,same_A,completed,,2118,2118,90603,4,4,8,54032
BM5,coarse,coarse,on,B1,clang,clang_Os,-Os,same_A,completed,,2118,2118,90603,4,4,6,49928
BM5,coarse,coarse,on,B2,gcc,gcc_O2,-O2,same_A,completed,,1521,1521,89654,5,5,8,58200
BM5,coarse,coarse,on,B2,gcc,gcc_O3,-O3,same_A,completed,,1521,1521,89654,5,5,8,58128
BM5,coarse,coarse,on,B2,gcc,gcc_Os,-Os,same_A,completed,,1521,1521,89654,4,4,7,58160
BM5,coarse,coarse,on,B2,clang,clang_O2,-O2,same_A,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,on,B2,clang,clang_O3,-O3,same_A,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,on,B2,clang,clang_Os,-Os,same_A,completed,,1521,1521,89654,4,4,6,49928
BM5,coarse,coarse,on,B3,gcc,gcc_O2,-O2,same_A,completed,,2190,2190,88020,55,55,8,58160
BM5,coarse,coarse,on,B3,gcc,gcc_O3,-O3,same_A,completed,,2190,2190,88020,55,55,8,53992
BM5,coarse,coarse,on,B3,gcc,gcc_Os,-Os,same_A,completed,,2190,2190,88020,41,41,7,54024
BM5,coarse,coarse,on,B3,clang,clang_O2,-O2,same_A,completed,,2190,2190,88020,38,38,8,54032
BM5,coarse,coarse,on,B3,clang,clang_O3,-O3,same_A,completed,,2190,2190,88020,38,38,8,54032
BM5,coarse,coarse,on,B3,clang,clang_Os,-Os,same_A,completed,,2190,2190,88020,38,38,6,54032
BM5,coarse,coarse,on,B4,gcc,gcc_O2,-O2,same_A,completed,,2185,2185,73824,54,54,8,58160
BM5,coarse,coarse,on,B4,gcc,gcc_O3,-O3,same_A,completed,,2185,2185,73824,54,54,8,53992
BM5,coarse,coarse,on,B4,gcc,gcc_Os,-Os,same_A,completed,,2185,2185,73824,41,41,7,54024
BM5,coarse,coarse,on,B4,clang,clang_O2,-O2,same_A,completed,,2185,2185,73824,39,39,8,54072
BM5,coarse,coarse,on,B4,clang,clang_O3,-O3,same_A,completed,,2185,2185,73824,39,39,8,54072
BM5,coarse,coarse,on,B4,clang,clang_Os,-Os,same_A,completed,,2185,2185,73824,39,39,6,54064
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,same_A,completed,,3227,3227,77926,52,52,8,58160
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,same_A,completed,,3227,3227,77926,52,52,8,53992
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,same_A,completed,,3227,3227,77926,42,42,7,54024
BM5,coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,same_A,completed,,3227,3227,77926,43,43,8,54072
BM5,coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,same_A,completed,,3227,3227,77926,43,43,8,54072
BM5,coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,same_A,completed,,3227,3227,77926,42,42,6,54064
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,same_A,completed,,3365,3365,78067,4,4,8,58616
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,same_A,completed,,3365,3365,78067,4,4,8,58552
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,same_A,completed,,3365,3365,78067,1,1,7,58576
BM5,coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,same_A,completed,,3365,3365,78067,3,3,8,58624
BM5,coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,same_A,completed,,3365,3365,78067,3,3,8,58624
BM5,coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,same_A,completed,,3365,3365,78067,1,1,6,54528
BM5,coarse,coarse,on,B1,gcc,gcc_O2,-O2,same_B,completed,,2118,2118,90603,5,5,8,58200
BM5,coarse,coarse,on,B1,gcc,gcc_O3,-O3,same_B,completed,,2118,2118,90603,5,5,8,58128
BM5,coarse,coarse,on,B1,gcc,gcc_Os,-Os,same_B,completed,,2118,2118,90603,4,4,7,58160
BM5,coarse,coarse,on,B1,clang,clang_O2,-O2,same_B,completed,,2118,2118,90603,4,4,8,54032
BM5,coarse,coarse,on,B1,clang,clang_O3,-O3,same_B,completed,,2118,2118,90603,4,4,8,54032
BM5,coarse,coarse,on,B1,clang,clang_Os,-Os,same_B,completed,,2118,2118,90603,4,4,6,49928
BM5,coarse,coarse,on,B2,gcc,gcc_O2,-O2,same_B,completed,,1521,1521,89654,5,5,8,58200
BM5,coarse,coarse,on,B2,gcc,gcc_O3,-O3,same_B,completed,,1521,1521,89654,5,5,8,58128
BM5,coarse,coarse,on,B2,gcc,gcc_Os,-Os,same_B,completed,,1521,1521,89654,4,4,7,58160
BM5,coarse,coarse,on,B2,clang,clang_O2,-O2,same_B,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,on,B2,clang,clang_O3,-O3,same_B,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,on,B2,clang,clang_Os,-Os,same_B,completed,,1521,1521,89654,4,4,6,49928
BM5,coarse,coarse,on,B3,gcc,gcc_O2,-O2,same_B,completed,,2190,2190,88020,55,55,8,58160
BM5,coarse,coarse,on,B3,gcc,gcc_O3,-O3,same_B,completed,,2190,2190,88020,55,55,8,53992
BM5,coarse,coarse,on,B3,gcc,gcc_Os,-Os,same_B,completed,,2190,2190,88020,41,41,7,54024
BM5,coarse,coarse,on,B3,clang,clang_O2,-O2,same_B,completed,,2190,2190,88020,38,38,8,54032
BM5,coarse,coarse,on,B3,clang,clang_O3,-O3,same_B,completed,,2190,2190,88020,38,38,8,54032
BM5,coarse,coarse,on,B3,clang,clang_Os,-Os,same_B,completed,,2190,2190,88020,38,38,6,54032
BM5,coarse,coarse,on,B4,gcc,gcc_O2,-O2,same_B,completed,,2187,2187,74199,54,54,8,58160
BM5,coarse,coarse,on,B4,gcc,gcc_O3,-O3,same_B,completed,,2187,2187,74199,54,54,8,53992
BM5,coarse,coarse,on,B4,gcc,gcc_Os,-Os,same_B,completed,,2187,2187,74199,41,41,7,54024
BM5,coarse,coarse,on,B4,clang,clang_O2,-O2,same_B,completed,,2187,2187,74199,39,39,8,54072
BM5,coarse,coarse,on,B4,clang,clang_O3,-O3,same_B,completed,,2187,2187,74199,39,39,8,54072
BM5,coarse,coarse,on,B4,clang,clang_Os,-Os,same_B,completed,,2187,2187,74199,39,39,6,54064
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,same_B,completed,,3227,3227,77926,52,52,8,58160
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,same_B,completed,,3227,3227,77926,52,52,8,53992
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,same_B,completed,,3227,3227,77926,42,42,7,54024
BM5,coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,same_B,completed,,3227,3227,77926,43,43,8,54072
BM5,coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,same_B,completed,,3227,3227,77926,43,43,8,54072
BM5,coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,same_B,completed,,3227,3227,77926,42,42,6,54064
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,same_B,completed,,3365,3365,78067,4,4,8,58616
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,same_B,completed,,3365,3365,78067,4,4,8,58552
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,same_B,completed,,3365,3365,78067,1,1,7,58576
BM5,coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,same_B,completed,,3365,3365,78067,3,3,8,58624
BM5,coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,same_B,completed,,3365,3365,78067,3,3,8,58624
BM5,coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,same_B,completed,,3365,3365,78067,1,1,6,54528
BM5,coarse,coarse,on,B1,gcc,gcc_O2,-O2,A_to_B,completed,,2118,2118,90603,5,5,8,58200
BM5,coarse,coarse,on,B1,gcc,gcc_O3,-O3,A_to_B,completed,,2118,2118,90603,5,5,8,58128
BM5,coarse,coarse,on,B1,gcc,gcc_Os,-Os,A_to_B,completed,,2118,2118,90603,4,4,7,58160
BM5,coarse,coarse,on,B1,clang,clang_O2,-O2,A_to_B,completed,,2118,2118,90603,4,4,8,54032
BM5,coarse,coarse,on,B1,clang,clang_O3,-O3,A_to_B,completed,,2118,2118,90603,4,4,8,54032
BM5,coarse,coarse,on,B1,clang,clang_Os,-Os,A_to_B,completed,,2118,2118,90603,4,4,6,49928
BM5,coarse,coarse,on,B2,gcc,gcc_O2,-O2,A_to_B,completed,,1521,1521,89654,5,5,8,58200
BM5,coarse,coarse,on,B2,gcc,gcc_O3,-O3,A_to_B,completed,,1521,1521,89654,5,5,8,58128
BM5,coarse,coarse,on,B2,gcc,gcc_Os,-Os,A_to_B,completed,,1521,1521,89654,4,4,7,58160
BM5,coarse,coarse,on,B2,clang,clang_O2,-O2,A_to_B,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,on,B2,clang,clang_O3,-O3,A_to_B,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,on,B2,clang,clang_Os,-Os,A_to_B,completed,,1521,1521,89654,4,4,6,49928
BM5,coarse,coarse,on,B3,gcc,gcc_O2,-O2,A_to_B,completed,,2190,2190,88020,55,55,8,58160
BM5,coarse,coarse,on,B3,gcc,gcc_O3,-O3,A_to_B,completed,,2190,2190,88020,55,55,8,53992
BM5,coarse,coarse,on,B3,gcc,gcc_Os,-Os,A_to_B,completed,,2190,2190,88020,41,41,7,54024
BM5,coarse,coarse,on,B3,clang,clang_O2,-O2,A_to_B,completed,,2190,2190,88020,38,38,8,54032
BM5,coarse,coarse,on,B3,clang,clang_O3,-O3,A_to_B,completed,,2190,2190,88020,38,38,8,54032
BM5,coarse,coarse,on,B3,clang,clang_Os,-Os,A_to_B,completed,,2190,2190,88020,38,38,6,54032
BM5,coarse,coarse,on,B4,gcc,gcc_O2,-O2,A_to_B,completed,,2185,2185,73824,54,54,8,58160
BM5,coarse,coarse,on,B4,gcc,gcc_O3,-O3,A_to_B,completed,,2185,2185,73824,54,54,8,53992
BM5,coarse,coarse,on,B4,gcc,gcc_Os,-Os,A_to_B,completed,,2185,2185,73824,41,41,7,54024
BM5,coarse,coarse,on,B4,clang,clang_O2,-O2,A_to_B,completed,,2185,2185,73824,39,39,8,54072
BM5,coarse,coarse,on,B4,clang,clang_O3,-O3,A_to_B,completed,,2185,2185,73824,39,39,8,54072
BM5,coarse,coarse,on,B4,clang,clang_Os,-Os,A_to_B,completed,,2185,2185,73824,39,39,6,54064
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,3227,3227,77926,52,52,8,58160
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,3227,3227,77926,52,52,8,53992
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,3227,3227,77926,42,42,7,54024
BM5,coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,3227,3227,77926,43,43,8,54072
BM5,coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,3227,3227,77926,43,43,8,54072
BM5,coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,3227,3227,77926,42,42,6,54064
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,3365,3365,78067,4,4,8,58616
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,3365,3365,78067,4,4,8,58552
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,3365,3365,78067,1,1,7,58576
BM5,coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,3365,3365,78067,3,3,8,58624
BM5,coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,3365,3365,78067,3,3,8,58624
BM5,coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,3365,3365,78067,1,1,6,54528
BM5,coarse,coarse,on,B1,gcc,gcc_O2,-O2,B_to_A,completed,,2118,2118,90603,5,5,8,58200
BM5,coarse,coarse,on,B1,gcc,gcc_O3,-O3,B_to_A,completed,,2118,2118,90603,5,5,8,58128
BM5,coarse,coarse,on,B1,gcc,gcc_Os,-Os,B_to_A,completed,,2118,2118,90603,4,4,7,58160
BM5,coarse,coarse,on,B1,clang,clang_O2,-O2,B_to_A,completed,,2118,2118,90603,4,4,8,54032
BM5,coarse,coarse,on,B1,clang,clang_O3,-O3,B_to_A,completed,,2118,2118,90603,4,4,8,54032
BM5,coarse,coarse,on,B1,clang,clang_Os,-Os,B_to_A,completed,,2118,2118,90603,4,4,6,49928
BM5,coarse,coarse,on,B2,gcc,gcc_O2,-O2,B_to_A,completed,,1521,1521,89654,5,5,8,58200
BM5,coarse,coarse,on,B2,gcc,gcc_O3,-O3,B_to_A,completed,,1521,1521,89654,5,5,8,58128
BM5,coarse,coarse,on,B2,gcc,gcc_Os,-Os,B_to_A,completed,,1521,1521,89654,4,4,7,58160
BM5,coarse,coarse,on,B2,clang,clang_O2,-O2,B_to_A,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,on,B2,clang,clang_O3,-O3,B_to_A,completed,,1521,1521,89654,4,4,8,54032
BM5,coarse,coarse,on,B2,clang,clang_Os,-Os,B_to_A,completed,,1521,1521,89654,4,4,6,49928
BM5,coarse,coarse,on,B3,gcc,gcc_O2,-O2,B_to_A,completed,,2190,2190,88020,55,55,8,58160
BM5,coarse,coarse,on,B3,gcc,gcc_O3,-O3,B_to_A,completed,,2190,2190,88020,55,55,8,53992
BM5,coarse,coarse,on,B3,gcc,gcc_Os,-Os,B_to_A,completed,,2190,2190,88020,41,41,7,54024
BM5,coarse,coarse,on,B3,clang,clang_O2,-O2,B_to_A,completed,,2190,2190,88020,38,38,8,54032
BM5,coarse,coarse,on,B3,clang,clang_O3,-O3,B_to_A,completed,,2190,2190,88020,38,38,8,54032
BM5,coarse,coarse,on,B3,clang,clang_Os,-Os,B_to_A,completed,,2190,2190,88020,38,38,6,54032
BM5,coarse,coarse,on,B4,gcc,gcc_O2,-O2,B_to_A,completed,,2187,2187,74199,54,54,8,58160
BM5,coarse,coarse,on,B4,gcc,gcc_O3,-O3,B_to_A,completed,,2187,2187,74199,54,54,8,53992
BM5,coarse,coarse,on,B4,gcc,gcc_Os,-Os,B_to_A,completed,,2187,2187,74199,41,41,7,54024
BM5,coarse,coarse,on,B4,clang,clang_O2,-O2,B_to_A,completed,,2187,2187,74199,39,39,8,54072
BM5,coarse,coarse,on,B4,clang,clang_O3,-O3,B_to_A,completed,,2187,2187,74199,39,39,8,54072
BM5,coarse,coarse,on,B4,clang,clang_Os,-Os,B_to_A,completed,,2187,2187,74199,39,39,6,54064
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,B_to_A,completed,,3227,3227,77926,52,52,8,58160
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,B_to_A,completed,,3227,3227,77926,52,52,8,53992
BM5,coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,B_to_A,completed,,3227,3227,77926,42,42,7,54024
BM5,coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,B_to_A,completed,,3227,3227,77926,43,43,8,54072
BM5,coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,B_to_A,completed,,3227,3227,77926,43,43,8,54072
BM5,coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,B_to_A,completed,,3227,3227,77926,42,42,6,54064
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,B_to_A,completed,,3365,3365,78067,4,4,8,58616
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,B_to_A,completed,,3365,3365,78067,4,4,8,58552
BM5,coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,B_to_A,completed,,3365,3365,78067,1,1,7,58576
BM5,coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,B_to_A,completed,,3365,3365,78067,3,3,8,58624
BM5,coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,B_to_A,completed,,3365,3365,78067,3,3,8,58624
BM5,coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,B_to_A,completed,,3365,3365,78067,1,1,6,54528
BM5,coarse,coarse,on,B1,gcc,gcc_O2,-O2,uniform,completed,,2118,2118,90603,5,5,8,58200
BM5,coarse,coarse,on,B1,gcc,gcc_O3,-O3,uniform,completed,,2118,2118,90603,5,5,8,58128
