benchmark_id,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_source,profile_condition,profile_scenario,eval_source,status,error_message,throughput_bytes_per_sec,avg_semantic_comparisons_per_visited_state
BM5,fine,fine,on,B3,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,191457451.81006113,16.872220485463327
BM5,fine,fine,on,B3,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,171739426.4287169,16.872220485463327
BM5,fine,fine,on,B3,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,6065127659574.469,16.872220485463327
BM5,fine,fine,on,B3,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,5001070175438.597,16.872220485463327
BM5,fine,fine,on,B3,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,177905828.6952495,16.872220485463327
BM5,fine,fine,on,B4,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,230950461.59953657,2.48806762602987
BM5,fine,fine,on,B4,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,269793647.29331845,2.48806762602987
BM5,fine,fine,on,B4,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,227255224.75515503,2.48806762602987
BM5,fine,fine,on,B4,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,6196978260869.565,2.48806762602987
BM5,fine,fine,on,B4,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,6065127659574.469,2.48806762602987
BM5,fine,fine,on,B4,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,227898387.06453744,2.48806762602987
BM6,binary,binary,off,B3,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,196518537.21727854,1.0
BM6,binary,binary,off,B3,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,218099129.25756648,1.0
BM6,binary,binary,off,B3,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,189870385.9213553,1.0
BM6,binary,binary,off,B3,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,4906000000000.0,1.0
BM6,binary,binary,off,B3,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,5652565217391.304,1.0
BM6,binary,binary,off,B3,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,252775231.29762903,1.0
BM6,binary,binary,off,B4,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,199015553.5196143,1.0
BM6,binary,binary,off,B4,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,216557146.30753985,1.0
BM6,binary,binary,off,B4,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,190988606.114738,1.0
BM6,binary,binary,off,B4,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,4906000000000.0,1.0
BM6,binary,binary,off,B4,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,4815148148148.148,1.0
BM6,binary,binary,off,B4,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,254184714.97601542,1.0
BM6,binary,binary,off,B3,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,202332411.44769296,1.0
BM6,binary,binary,off,B3,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,220851094.42567047,1.0
BM6,binary,binary,off,B3,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,191465811.33029798,1.0
BM6,binary,binary,off,B3,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,3583566666666.667,1.0
BM6,binary,binary,off,B3,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4134884615384.615,1.0
BM6,binary,binary,off,B3,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,258961907.37716368,1.0
BM6,binary,binary,off,B4,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,208182894.67696476,1.0
BM6,binary,binary,off,B4,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,231594049.60529247,1.0
BM6,binary,binary,off,B4,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,199597859.70762208,1.0
BM6,binary,binary,off,B4,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,4300280000000.0,1.0
BM6,binary,binary,off,B4,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4574765957446.809,1.0
BM6,binary,binary,off,B4,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,269915314.87651235,1.0
BM6,binary,binary,off,B3,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,207236217.5202476,1.0
BM6,binary,binary,off,B3,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,227577410.9727507,1.0
BM6,binary,binary,off,B3,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,191234386.50666875,1.0
BM6,binary,binary,off,B3,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,4134884615384.615,1.0
BM6,binary,binary,off,B3,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,4134884615384.615,1.0
BM6,binary,binary,off,B3,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,266301547.66858885,1.0
BM6,binary,binary,off,B4,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,203416223.98925278,1.0
BM6,binary,binary,off,B4,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,230466057.77568644,1.0
BM6,binary,binary,off,B4,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,198561584.25204414,1.0
BM6,binary,binary,off,B4,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,4300280000000.0,1.0
BM6,binary,binary,off,B4,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,4134884615384.615,1.0
BM6,binary,binary,off,B4,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,266800182.15682113,1.0
BM6,binary,binary,off,B3,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,205627313.6413997,1.0
BM6,binary,binary,off,B3,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,227239001.30129018,1.0
BM6,binary,binary,off,B3,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,196206829.9396932,1.0
BM6,binary,binary,off,B3,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,5778177777777.778,1.0
BM6,binary,binary,off,B3,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,5532297872340.426,1.0
BM6,binary,binary,off,B3,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,261282870.37548774,1.0
BM6,binary,binary,off,B4,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,199612165.0586205,1.0
BM6,binary,binary,off,B4,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,226814609.3388812,1.0
BM6,binary,binary,off,B4,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,196918141.49406597,1.0
BM6,binary,binary,off,B4,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,4333633333333.3335,1.0
BM6,binary,binary,off,B4,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,5306489795918.367,1.0
BM6,binary,binary,off,B4,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,264574771.2858563,1.0
BM6,binary,binary,off,B3,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,202164251.74859974,1.0
BM6,binary,binary,off,B3,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,227568545.9026494,1.0
BM6,binary,binary,off,B3,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,193771858.37450078,1.0
BM6,binary,binary,off,B3,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,5652565217391.304,1.0
BM6,binary,binary,off,B3,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,4815148148148.148,1.0
BM6,binary,binary,off,B3,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,265233011.47155365,1.0
BM6,binary,binary,off,B4,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,200527969.01594627,1.0
BM6,binary,binary,off,B4,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,222768443.0934569,1.0
BM6,binary,binary,off,B4,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,192922604.8090792,1.0
BM6,binary,binary,off,B4,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,5098392156862.745,1.0
BM6,binary,binary,off,B4,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,5532297872340.426,1.0
BM6,binary,binary,off,B4,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,264137219.94504294,1.0
BM6,coarse,coarse,off,B3,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,238971098.44651967,5.476738589211618
BM6,coarse,coarse,off,B3,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,296516176.11841583,5.476738589211618
BM6,coarse,coarse,off,B3,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,223714504.98848808,5.476738589211618
BM6,coarse,coarse,off,B3,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,5532297872340.426,5.476738589211618
BM6,coarse,coarse,off,B3,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,5909500000000.0,5.476738589211618
BM6,coarse,coarse,off,B3,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,232645614.8890044,5.476738589211618
BM6,coarse,coarse,off,B4,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,242909177.8747479,2.565560165975104
BM6,coarse,coarse,off,B4,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,290983927.60821056,2.565560165975104
BM6,coarse,coarse,off,B4,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,234928568.58897215,2.565560165975104
BM6,coarse,coarse,off,B4,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,5098392156862.745,2.565560165975104
BM6,coarse,coarse,off,B4,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,5417041666666.667,2.565560165975104
BM6,coarse,coarse,off,B4,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,228981806.01299822,2.565560165975104
BM6,coarse,coarse,off,B3,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,230733405.44624153,5.355145285013418
BM6,coarse,coarse,off,B3,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,278456750.7119611,5.355145285013418
BM6,coarse,coarse,off,B3,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,214059934.87028313,5.355145285013418
BM6,coarse,coarse,off,B3,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,4479458333333.333,5.355145285013418
BM6,coarse,coarse,off,B3,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,3909345454545.4546,5.355145285013418
BM6,coarse,coarse,off,B3,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,221344223.44634193,5.355145285013418
BM6,coarse,coarse,off,B4,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,232781766.687742,2.573869026644621
BM6,coarse,coarse,off,B4,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,281070298.29421043,2.573869026644621
BM6,coarse,coarse,off,B4,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,224792707.57209367,2.573869026644621
BM6,coarse,coarse,off,B4,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,4479458333333.333,2.573869026644621
BM6,coarse,coarse,off,B4,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4674217391304.348,2.573869026644621
BM6,coarse,coarse,off,B4,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,219632655.10418594,2.573869026644621
BM6,coarse,coarse,off,B3,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,235398575.00076637,5.355145285013418
BM6,coarse,coarse,off,B3,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,291335435.32842207,5.355145285013418
BM6,coarse,coarse,off,B3,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,217765025.56800053,5.355145285013418
BM6,coarse,coarse,off,B3,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,4778088888888.889,5.355145285013418
BM6,coarse,coarse,off,B3,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,4479458333333.333,5.355145285013418
BM6,coarse,coarse,off,B3,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,234632311.45793208,5.355145285013418
BM6,coarse,coarse,off,B4,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,238232628.43226546,2.573869026644621
BM6,coarse,coarse,off,B4,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,294216088.330234,2.573869026644621
BM6,coarse,coarse,off,B4,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,232287352.07500124,2.573869026644621
BM6,coarse,coarse,off,B4,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,4674217391304.348,2.573869026644621
BM6,coarse,coarse,off,B4,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,4674217391304.348,2.573869026644621
BM6,coarse,coarse,off,B4,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,227010602.2885402,2.573869026644621
BM6,coarse,coarse,off,B3,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,230479719.18876755,5.476738589211618
BM6,coarse,coarse,off,B3,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,290243039.3933001,5.476738589211618
BM6,coarse,coarse,off,B3,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,219122508.81275,5.476738589211618
BM6,coarse,coarse,off,B3,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,5652565217391.304,5.476738589211618
BM6,coarse,coarse,off,B3,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,5909500000000.0,5.476738589211618
BM6,coarse,coarse,off,B3,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,235579885.04497454,5.476738589211618
BM6,coarse,coarse,off,B4,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,237763785.2300388,2.565560165975104
BM6,coarse,coarse,off,B4,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,290896032.00529844,2.565560165975104
BM6,coarse,coarse,off,B4,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,227365972.6655066,2.565560165975104
BM6,coarse,coarse,off,B4,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,4561719298245.614,2.565560165975104
BM6,coarse,coarse,off,B4,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,5098392156862.745,2.565560165975104
BM6,coarse,coarse,off,B4,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,231279241.45660257,2.565560165975104
BM6,coarse,coarse,off,B3,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,231206440.60984483,5.476738589211618
BM6,coarse,coarse,off,B3,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,287311437.2975147,5.476738589211618
BM6,coarse,coarse,off,B3,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,219215616.51388678,5.476738589211618
BM6,coarse,coarse,off,B3,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,5098392156862.745,5.476738589211618
BM6,coarse,coarse,off,B3,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,5306489795918.367,5.476738589211618
BM6,coarse,coarse,off,B3,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,233900021.85914257,5.476738589211618
BM6,coarse,coarse,off,B4,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,237289682.35499182,2.565560165975104
BM6,coarse,coarse,off,B4,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,291668723.1627264,2.565560165975104
BM6,coarse,coarse,off,B4,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,232299760.30111113,2.565560165975104
BM6,coarse,coarse,off,B4,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,5652565217391.304,2.565560165975104
BM6,coarse,coarse,off,B4,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,5200360000000.0,2.565560165975104
BM6,coarse,coarse,off,B4,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,227660399.72647622,2.565560165975104
BM6,coarse,coarse,on,B3,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,226640633.85253692,5.999881051175657
BM6,coarse,coarse,on,B3,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,267642602.45884764,5.999881051175657
BM6,coarse,coarse,on,B3,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,209332693.57103294,5.999881051175657
BM6,coarse,coarse,on,B3,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,5000346153846.153,5.999881051175657
BM6,coarse,coarse,on,B3,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,5909500000000.0,5.999881051175657
BM6,coarse,coarse,on,B3,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,235431638.55415145,5.999881051175657
BM6,coarse,coarse,on,B4,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,248673752.10282138,2.5950069156293223
BM6,coarse,coarse,on,B4,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,288068050.25774765,2.5950069156293223
BM6,coarse,coarse,on,B4,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,234622464.448134,2.5950069156293223
BM6,coarse,coarse,on,B4,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,5909500000000.0,2.5950069156293223
BM6,coarse,coarse,on,B4,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,5909500000000.0,2.5950069156293223
BM6,coarse,coarse,on,B4,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,236249418.5032273,2.5950069156293223
BM6,coarse,coarse,on,B3,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,209860251.93302867,5.859204320602824
BM6,coarse,coarse,on,B3,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,267905847.8169587,5.859204320602824
BM6,coarse,coarse,on,B3,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,204641928.49610347,5.859204320602824
BM6,coarse,coarse,on,B3,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,4388040816326.5303,5.859204320602824
BM6,coarse,coarse,on,B3,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4574765957446.809,5.859204320602824
BM6,coarse,coarse,on,B3,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,219059146.1936112,5.859204320602824
BM6,coarse,coarse,on,B4,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,235668454.70747226,2.6029599110942456
BM6,coarse,coarse,on,B4,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,274370138.22250354,2.6029599110942456
BM6,coarse,coarse,on,B4,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,208659079.0873167,2.6029599110942456
BM6,coarse,coarse,on,B4,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,4056867924528.3022,2.6029599110942456
BM6,coarse,coarse,on,B4,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4674217391304.348,2.6029599110942456
BM6,coarse,coarse,on,B4,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,213370831.22870773,2.6029599110942456
BM6,coarse,coarse,on,B3,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,221320300.64662492,5.859204320602824
BM6,coarse,coarse,on,B3,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,268138045.93716252,5.859204320602824
BM6,coarse,coarse,on,B3,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,209794931.4893397,5.859204320602824
BM6,coarse,coarse,on,B3,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,3981740740740.7407,5.859204320602824
BM6,coarse,coarse,on,B3,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,3583566666666.667,5.859204320602824
BM6,coarse,coarse,on,B3,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,225909621.02188554,5.859204320602824
BM6,coarse,coarse,on,B4,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,243406931.77804545,2.6029599110942456
BM6,coarse,coarse,on,B4,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,292869966.029296,2.6029599110942456
BM6,coarse,coarse,on,B4,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,226568065.04503667,2.6029599110942456
BM6,coarse,coarse,on,B4,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,4778088888888.889,2.6029599110942456
BM6,coarse,coarse,on,B4,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,3707137931034.4824,2.6029599110942456
BM6,coarse,coarse,on,B4,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,224062541.68333998,2.6029599110942456
BM6,coarse,coarse,on,B3,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,227273760.26375917,5.999881051175657
BM6,coarse,coarse,on,B3,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,266376404.78214994,5.999881051175657
BM6,coarse,coarse,on,B3,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,214076357.39714342,5.999881051175657
BM6,coarse,coarse,on,B3,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,5652565217391.304,5.999881051175657
BM6,coarse,coarse,on,B3,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,5652565217391.304,5.999881051175657
BM6,coarse,coarse,on,B3,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,235610410.72206876,5.999881051175657
BM6,coarse,coarse,on,B4,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,241878784.32696772,2.5950069156293223
BM6,coarse,coarse,on,B4,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,287827935.08822423,2.5950069156293223
BM6,coarse,coarse,on,B4,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,229675764.43610993,2.5950069156293223
BM6,coarse,coarse,on,B4,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,5778177777777.778,2.5950069156293223
BM6,coarse,coarse,on,B4,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,5532297872340.426,2.5950069156293223
BM6,coarse,coarse,on,B4,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,227723804.1605762,2.5950069156293223
BM6,coarse,coarse,on,B3,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,230374146.01342988,5.999881051175657
BM6,coarse,coarse,on,B3,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,270258359.49980724,5.999881051175657
BM6,coarse,coarse,on,B3,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,215360430.42600313,5.999881051175657
BM6,coarse,coarse,on,B3,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,5778177777777.778,5.999881051175657
BM6,coarse,coarse,on,B3,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,5000346153846.153,5.999881051175657
BM6,coarse,coarse,on,B3,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,236165947.7727914,5.999881051175657
BM6,coarse,coarse,on,B4,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,250436065.6906115,2.5950069156293223
BM6,coarse,coarse,on,B4,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,292529757.21710956,2.5950069156293223
BM6,coarse,coarse,on,B4,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,238477080.72899228,2.5950069156293223
BM6,coarse,coarse,on,B4,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,5909500000000.0,2.5950069156293223
BM6,coarse,coarse,on,B4,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,6046930232558.14,2.5950069156293223
BM6,coarse,coarse,on,B4,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,230673146.35907644,2.5950069156293223
BM6,operational,operational_rb_off,off,B3,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,209497474.52163354,1.4754799446749653
BM6,operational,operational_rb_off,off,B3,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,267358872.56398946,1.4754799446749653
BM6,operational,operational_rb_off,off,B3,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,226263157.16195145,1.4754799446749653
BM6,operational,operational_rb_off,off,B3,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,5417041666666.667,1.4754799446749653
BM6,operational,operational_rb_off,off,B3,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,4906000000000.0,1.4754799446749653
BM6,operational,operational_rb_off,off,B3,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,250703608.8214564,1.4754799446749653
BM6,operational,operational_rb_off,off,B4,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,218438824.98128697,1.4356791147994468
BM6,operational,operational_rb_off,off,B4,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,269517131.29240066,1.4356791147994468
BM6,operational,operational_rb_off,off,B4,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,216565984.33670017,1.4356791147994468
BM6,operational,operational_rb_off,off,B4,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,5000346153846.153,1.4356791147994468
BM6,operational,operational_rb_off,off,B4,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,5532297872340.426,1.4356791147994468
BM6,operational,operational_rb_off,off,B4,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,248021923.62025896,1.4356791147994468
BM6,operational,operational_rb_off,off,B3,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,226807059.88582325,1.4770755969967202
BM6,operational,operational_rb_off,off,B3,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,276046855.5816892,1.4770755969967202
BM6,operational,operational_rb_off,off,B3,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,235039352.864014,1.4770755969967202
BM6,operational,operational_rb_off,off,B3,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,4674217391304.348,1.4770755969967202
BM6,operational,operational_rb_off,off,B3,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,3772175438596.491,1.4770755969967202
BM6,operational,operational_rb_off,off,B3,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,246682904.61106375,1.4770755969967202
BM6,operational,operational_rb_off,off,B4,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,230896194.756313,1.4342490445341936
BM6,operational,operational_rb_off,off,B4,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,275189036.1587648,1.4342490445341936
BM6,operational,operational_rb_off,off,B4,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,215396544.26261038,1.4342490445341936
BM6,operational,operational_rb_off,off,B4,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,5119380952380.952,1.4342490445341936
BM6,operational,operational_rb_off,off,B4,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4056867924528.3022,1.4342490445341936
BM6,operational,operational_rb_off,off,B4,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,257991826.39120534,1.4342490445341936
BM6,operational,operational_rb_off,off,B3,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,234453731.1154364,1.4770755969967202
BM6,operational,operational_rb_off,off,B3,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,273413826.2091416,1.4770755969967202
BM6,operational,operational_rb_off,off,B3,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,236167006.43211135,1.4770755969967202
